C
CS1#cnt,CS2#cnt,CS1#c,CS2#c,CS1#pb,CS2#pb
Time,Item,Value
28280,2,686.365255
,3,606.42497
28290,2,685.296361
,3,605.23822
28300,2,684.236985
,3,604.061321
28310,2,683.187039
,3,602.894187
28320,2,682.146435
,3,601.736735
28330,2,681.115086
,3,600.588884
28340,2,680.092908
,3,599.450551
28350,2,679.079814
,3,598.321654
28360,1,12
,2,678.07572
,3,596.403145
28370,0,12
,2,677.080543
,3,664.498283
28380,2,676.094201
,3,663.571047
28390,2,675.116611
,3,662.651532
28400,2,674.147692
,3,661.73967
28410,2,673.187365
,3,660.835396
28420,2,672.235548
,3,659.938645
28430,2,671.292165
,3,658.69402
28440,2,670.357136
,3,657.420591
28450,2,669.430384
,3,656.156939
28460,1,13
,2,668.511833
,3,654.902987
28470,2,667.601407
,3,653.658657
28480,2,666.699031
,3,652.423871
28490,2,665.80463
,3,651.198553
28500,2,664.91813
,3,649.982628
28510,2,663.734536
,3,648.77602
28520,2,662.431371
,3,647.578656
28530,2,661.139371
,3,646.390461
28540,2,659.858435
,3,645.211362
28550,2,658.588467
,3,644.041286
28560,2,657.329369
,3,642.880162
28570,2,656.081045
,3,641.727919
28580,2,654.843399
,3,640.584485
28590,1,12
,2,653.616337
,3,631.868296
28600,1,11
,2,652.399765
,3,649.661151
28610,2,651.193591
,3,724.085448
28620,2,649.997721
,3,723.497414
28630,2,648.812066
,3,722.913055
28640,2,647.636534
,3,722.332348
28650,2,646.471036
,3,721.755271
28660,2,645.315484
,3,721.181801
28670,2,644.169789
,3,720.611914
28680,2,643.033865
,3,720.04559
28690,2,641.907624
,3,719.482805
28700,2,640.790983
,3,718.923538
28710,2,639.683854
,3,718.367765
28720,2,638.586156
,3,717.815467
28730,2,637.497804
,3,717.26662
28740,2,636.418716
,3,716.178598
28750,2,635.34881
,3,714.96566
28760,2,634.288006
,3,713.761142
28770,2,633.236222
,3,712.564984
28780,2,632.19338
,3,711.377128
28790,2,631.1594
,3,710.197517
28800,2,630.134205
,3,709.026091
28810,2,629.117717
,3,707.862795
28820,2,628.109859
,3,706.707571
28830,2,627.110555
,3,705.560363
28840,2,626.119731
,3,704.421114
28850,2,625.13731
,3,703.28977
28860,2,624.16322
,3,702.166274
28870,2,623.197387
,3,700.929792
28880,2,622.239738
,3,699.428834
28890,2,621.290202
,3,697.938018
28900,2,620.348706
,3,696.457274
28910,2,619.415181
,3,694.986534
28920,2,618.251403
,3,693.52573
28930,2,616.900821
,3,692.074793
28940,2,615.18987
,3,690.633657
28950,2,613.429971
,3,689.202256
28960,2,611.684601
,3,687.780521
28970,2,609.953639
,3,686.368389
