C
B0#Pd,B1#Pd,B2#Pd,B0#Qd,B1#Qd,B2#Qd,B0#V,B1#V,B2#V,B0#Pg,B1#Pg,B0#Qg,B1#Qg,totPd,totQd,totPg,totQg
Time,Item,Value
41280,1,10.4942
,2,4.473475
,D,14.967675
41290,1,10.492524
,2,4.4711
,D,14.963623
41300,1,10.490556
,2,4.468754
,D,14.95931
41310,1,10.488603
,2,4.466437
,D,14.95504
41320,1,10.486663
,2,4.464148
,D,14.950811
41330,1,10.484736
,2,4.461887
,D,14.946623
41340,1,10.482822
,2,4.459655
,D,14.942476
41350,1,10.480921
,2,4.457198
,D,14.938119
41360,1,10.479033
,2,4.454587
,D,14.93362
41370,1,10.477158
,2,4.452005
,D,14.929164
41380,1,10.475296
,2,4.449454
,D,14.92475
41390,1,10.473447
,2,4.446932
,D,14.920379
41400,1,10.47161
,2,4.444438
,D,14.916049
41410,1,10.469786
,2,4.441974
,7,9.996922
,8,9.996491
,9,8.999275
,A,9.824573
,D,14.91176
,F,18.823848
41420,1,10.467974
,2,4.439537
,D,14.907512
41430,1,10.466175
,2,4.437129
,D,14.903304
41440,1,10.464388
,2,4.413557
,D,14.877945
41450,1,10.462613
,2,4.360712
,D,14.823325
41460,1,10.460851
,2,4.35946
,D,14.820311
41470,1,10.4591
,2,4.358219
,D,14.817319
41480,1,10.457361
,2,4.356988
,D,14.814349
41490,1,10.455634
,2,4.355767
,D,14.811401
41500,1,10.453919
,2,4.354556
,D,14.808475
41510,1,10.452216
,2,4.353356
,D,14.805571
41520,1,10.450524
,2,4.352165
,D,14.802689
41530,1,10.448844
,2,4.350984
,D,14.799828
41540,1,10.447175
,2,4.349813
,D,14.796988
41550,1,10.445518
,2,4.348652
,D,14.794169
41560,1,10.443872
,2,4.3475
,D,14.791371
41570,1,10.442237
,2,4.346358
,D,14.788594
41580,1,10.440613
,2,4.345225
,D,14.785838
41590,1,10.439
,2,4.344102
,D,14.783102
41600,1,10.437399
,2,4.432988
,D,14.870386
41610,1,10.435808
,2,4.431883
,D,14.867691
41620,1,10.434228
,2,4.430787
,D,14.865015
41630,1,10.432659
,2,4.4297
,D,14.862359
41640,1,10.431101
,2,4.428623
,D,14.859723
41650,1,10.429553
,2,4.427554
,D,14.857107
41660,1,10.428016
,2,4.426494
,D,14.85451
41670,1,10.426489
,2,4.425443
,D,14.851932
41680,1,10.424973
,2,4.4244
,D,14.849373
41690,1,10.423467
,2,4.423366
,D,14.846833
41700,1,10.421971
,2,4.422341
,D,14.844312
41710,1,10.420485
,2,4.421324
,7,9.996936
,8,9.996504
,9,8.959406
,A,9.792632
,D,14.841809
,F,18.752038
41720,1,10.41901
,2,4.420316
,D,14.839325
41730,1,10.417544
,2,4.419315
,D,14.83686
41740,1,10.416089
,2,4.418323
,D,14.834412
41750,1,10.414643
,2,4.41734
,D,14.831983
41760,1,10.413208
,2,4.416364
,D,14.829572
41770,1,10.411782
,2,4.415396
,D,14.827178
41780,1,10.410365
,2,4.414437
,D,14.824802
41790,1,10.408959
,2,4.413485
,D,14.822444
41800,1,10.407562
,2,4.412541
,D,14.820103
41810,1,10.406174
,2,4.411605
,D,14.817779
41820,1,10.404796
,2,4.410677
,D,14.815473
41830,1,10.403427
,2,4.409756
,D,14.813183
41840,1,10.402068
,2,4.408842
,D,14.81091
41850,1,10.400718
,2,4.407937
,D,14.808655
41860,1,10.399377
,2,4.371641
,D,14.771018
41870,1,10.398045
,2,4.550493
,D,14.948538
41880,1,10.396722
,2,4.549958
,D,14.94668
41890,1,10.395408
,2,4.549426
,D,14.944835
41900,1,10.394103
,2,4.548899
,D,14.943002
41910,1,10.392807
,2,4.548375
,D,14.941182
41920,1,10.359402
,2,4.547855
,D,14.907257
41930,1,10.354483
,2,4.547338
,D,14.901821
41940,1,10.353481
,2,4.546826
,D,14.900307
41950,1,10.352486
,2,4.546317
,D,14.898803
41960,1,10.351498
,2,4.545811
,D,14.897309
41970,1,10.350516
,2,4.54531
,D,14.895825
41980,1,10.34954
,2,4.544812
,D,14.894352
41990,1,10.348571
,2,4.544317
,D,14.892888
42000,1,10.347609
,2,4.543826
,D,14.891435
42010,1,10.346652
,2,4.543339
,7,9.997012
,8,9.996431
,9,8.985771
,A,9.813384
,D,14.889991
,F,18.799155
42020,1,10.345703
,2,4.542855
,D,14.888558
42030,1,10.344759
,2,4.542375
,D,14.887134
42040,1,10.343821
,2,4.541898
,D,14.885719
42050,1,10.34289
,2,4.541424
,D,14.884314
42060,1,10.341965
,2,4.540954
,D,14.882919
42070,1,10.341046
,2,4.540487
,D,14.881534
42080,1,10.340133
,2,4.540024
,D,14.880157
42090,1,10.339226
,2,4.539564
,D,14.87879
42100,1,10.338325
,2,4.593107
,D,14.931433
42110,1,10.33743
,2,4.592654
,D,14.930084
42120,1,10.336541
,2,4.592204
,D,14.928745
42130,1,10.335658
,2,4.591757
,D,14.927415
42140,1,10.334781
,2,4.591313
,D,14.926094
42150,1,10.333909
,2,4.590872
,D,14.924781
42160,1,10.333043
,2,4.590435
,D,14.923478
42170,1,10.332183
,2,4.590001
,D,14.922184
42180,1,10.331328
,2,4.58957
,D,14.920898
42190,1,10.330479
,2,4.589142
,D,14.919621
42200,1,10.329636
,2,4.588717
,D,14.918353
42210,1,10.328798
,2,4.588295
,D,14.917093
42220,1,10.327966
,2,4.587876
,D,14.915842
42230,1,10.327139
,2,4.58746
,D,14.914599
42240,1,10.326318
,2,4.587047
,D,14.913365
42250,1,10.325502
,2,4.586637
,D,14.912139
42260,1,10.324692
,2,4.58623
,D,14.910922
42270,1,10.323886
,2,4.585826
,D,14.909713
42280,1,10.323086
,2,4.585425
,D,14.908511
42290,1,10.322292
,2,4.582523
,D,14.904815
42300,1,10.321502
,2,4.579465
,D,14.900968
42310,1,10.304161
,2,4.57645
,7,9.997037
,8,9.99641
,9,8.991123
,A,9.817561
,D,14.880611
,F,18.808683
42320,1,10.298422
,2,4.573477
,D,14.871899
42330,1,10.297755
,2,4.570546
,D,14.868301
42340,1,10.297093
,2,4.567655
,D,14.864748
42350,1,10.296435
,2,4.564805
,D,14.86124
42360,1,10.295782
,2,4.561995
,D,14.857777
42370,1,10.295133
,2,4.559224
,D,14.854357
42380,1,10.294489
,2,4.556491
,D,14.85098
42390,1,10.293849
,2,4.553797
,D,14.847646
42400,1,10.293214
,2,4.55114
,D,14.844353
42410,1,10.292582
,2,4.54852
,D,14.841102
42420,1,10.291955
,2,4.545936
,D,14.837892
42430,1,10.291333
,2,4.543389
,D,14.834722
42440,1,10.275292
,2,4.540876
,D,14.816169
42450,1,10.264997
,2,4.538399
,D,14.803396
42460,1,10.264544
,2,4.535956
,D,14.8005
42470,1,10.264094
,2,4.528972
,D,14.793066
42480,1,10.263647
,2,4.563608
,D,14.827255
42490,1,10.263204
,2,4.561439
,D,14.824643
42500,1,10.232566
,2,4.559301
,D,14.791866
42510,1,10.226553
,2,4.557193
,D,14.783746
42520,1,10.226387
,2,4.555115
,D,14.781502
42530,1,10.316222
,2,4.553068
,D,14.869289
42540,1,10.316058
,2,4.551049
,D,14.867107
42550,1,10.315895
,2,4.549059
,D,14.864954
42560,1,10.315733
,2,4.547098
,D,14.862831
42570,1,10.315572
,2,4.544859
,D,14.860432
42580,1,10.315412
,2,4.542522
,D,14.857934
42590,1,10.298579
,2,4.540214
,D,14.838793
42600,1,10.29
,2,4.537937
,D,14.827937
42610,2,4.521625
,7,9.997036
,8,9.996435
,9,8.950503
,A,9.785083
,D,14.811625
,F,18.735586
42620,2,4.56236
,D,14.85236
42630,2,4.560328
,D,14.850328
42640,2,4.558323
,D,14.848323
42650,2,4.556346
,D,14.846346
42660,2,4.554396
,D,14.844396
42670,2,4.552472
,D,14.842472
42680,2,4.550574
,D,14.840574
42690,2,4.548702
,D,14.838702
42700,2,4.546855
,D,14.836855
42710,2,4.545033
,D,14.835033
42720,2,4.543236
,D,14.833236
42730,2,4.541463
,D,14.831463
42740,2,4.539714
,D,14.829714
42750,2,4.537988
,D,14.827988
42760,2,4.536286
,D,14.826286
42770,2,4.534607
,D,14.824607
42780,2,4.53295
,D,14.82295
42790,2,4.531316
,D,14.821316
42800,2,4.529704
,D,14.819704
42810,2,4.528113
,D,14.818113
42820,2,4.526544
,D,14.816544
42830,2,4.524995
,D,14.814995
42840,2,4.523468
,D,14.813468
42850,2,4.521961
,D,14.811961
42860,2,4.520474
,D,14.810474
42870,2,4.519007
,D,14.809007
42880,2,4.49585
,D,14.78585
42890,2,4.498416
,D,14.788416
42900,2,4.497689
,D,14.787689
42910,2,4.496966
,7,9.997021
,8,9.996459
,9,8.928088
,A,9.767222
,D,14.786966
,F,18.69531
42920,2,4.496249
,D,14.786249
42930,2,4.495538
,D,14.785538
42940,2,4.494831
,D,14.784831
42950,2,4.494129
,D,14.784129
42960,2,4.493432
,D,14.783432
42970,2,4.49274
,D,14.78274
42980,2,4.492053
,D,14.782053
42990,2,4.491371
,D,14.781371
43000,2,4.490693
,D,14.780693
43010,2,4.490021
,D,14.780021
43020,2,4.489353
,D,14.779353
43030,2,4.48869
,D,14.77869
43040,2,4.488031
,D,14.778031
43050,2,4.487377
,D,14.777377
43060,2,4.486728
,D,14.776728
43070,2,4.486084
,D,14.776084
43080,2,4.485444
,D,14.775444
43090,2,4.484808
,D,14.774808
43100,2,4.484177
,D,14.774177
43110,2,4.48355
,D,14.77355
43120,2,4.482928
,D,14.772928
43130,2,4.48231
,D,14.77231
43140,2,4.481615
,D,14.771615
43150,2,4.480737
,D,14.770737
43160,2,4.479865
,D,14.769865
43170,2,4.478999
,D,14.768999
43180,2,4.478138
,D,14.768138
43190,2,4.477282
,D,14.767282
43200,2,4.476432
,D,14.766432
43210,2,4.475588
,7,9.997014
,8,9.996472
,9,8.91625
,A,9.757789
,D,14.765588
,F,18.674039
43220,2,4.474749
,D,14.764749
43230,2,4.473915
,D,14.763915
43240,2,4.473087
,D,14.763087
43250,2,4.472264
,D,14.762264
43260,2,4.471446
,D,14.761446
43270,2,4.470633
,D,14.760633
43280,2,4.467339
,D,14.757339
43290,2,4.463874
,D,14.753874
43300,2,4.460454
,D,14.750454
43310,2,4.457079
,D,14.747079
43320,2,4.453747
,D,14.743747
43330,2,4.450459
,D,14.740459
43340,2,4.447213
,D,14.737213
43350,2,4.444009
,D,14.734009
43360,2,4.440847
,D,14.730847
43370,2,4.437725
,D,14.727725
43380,2,4.434644
,D,14.724644
43390,2,4.431603
,D,14.721603
43400,2,4.4286
,D,14.7186
43410,2,4.425636
,D,14.715636
43420,2,4.422198
,D,14.712198
43430,2,4.418436
,D,14.708436
43440,2,4.41472
,D,14.70472
43450,2,4.411048
,D,14.701048
43460,2,4.407421
,D,14.697421
43470,2,4.403837
,D,14.693837
43480,2,4.400297
,D,14.690297
43490,2,4.396799
,D,14.686799
43500,2,4.393343
,D,14.683343
43510,2,4.389929
,7,9.996984
,8,9.996522
,9,8.869978
,A,9.720916
,D,14.679929
,F,18.590895
43520,2,4.386556
,D,14.676556
43530,2,4.383223
,D,14.673223
43540,2,4.37993
,D,14.66993
43550,2,4.376677
,D,14.666677
43560,2,4.373462
,D,14.663462
43570,2,4.370286
,D,14.660286
43580,2,4.367148
,D,14.657148
43590,2,4.364047
,D,14.654047
43600,2,4.360983
,D,14.650983
43610,2,4.357955
,D,14.647955
43620,2,4.354963
,D,14.644963
43630,2,4.352007
,D,14.642007
43640,2,4.349086
,D,14.639086
43650,2,4.346199
,D,14.636199
43660,2,4.343346
,D,14.633346
43670,2,4.340527
,D,14.630527
43680,2,4.337741
,D,14.627741
43690,2,4.327697
,D,14.617697
43700,2,4.490727
,D,14.780727
43710,2,4.488211
,D,14.778211
43720,2,4.485726
,D,14.775726
43730,2,4.483271
,D,14.773271
43740,2,4.480845
,D,14.770845
43750,2,4.478448
,D,14.768448
43760,2,4.47608
,D,14.76608
43770,2,4.473739
,D,14.763739
43780,2,4.471427
,D,14.761427
43790,2,4.469142
,D,14.759142
43800,2,4.466885
,D,14.756885
43810,2,4.464654
,7,9.997011
,8,9.996477
,9,8.910933
,A,9.753552
,D,14.754654
,F,18.664485
43820,2,4.462449
,D,14.752449
43830,2,4.460271
,D,14.750271
43840,2,4.458118
,D,14.748118
43850,2,4.455991
,D,14.745991
43860,2,4.453889
,D,14.743889
43870,2,4.430537
,D,14.720537
43880,2,4.441078
,D,14.731078
43890,2,4.440124
,D,14.730124
43900,2,4.439178
,D,14.729178
43910,2,4.43824
,D,14.72824
43920,2,4.437309
,D,14.727309
43930,2,4.436386
,D,14.726386
43940,2,4.43547
,D,14.72547
43950,2,4.434561
,D,14.724561
43960,2,4.43366
,D,14.72366
43970,2,4.432766
,D,14.722766
43980,2,4.431879
,D,14.721879
43990,2,4.431
,D,14.721
44000,2,4.430127
,D,14.720127
44010,2,4.429261
,D,14.719261
44020,2,4.428403
,D,14.718403
44030,2,4.427551
,D,14.717551
44040,2,4.426706
,D,14.716706
44050,2,4.425867
,D,14.715867
44060,2,4.425036
,D,14.715036
44070,2,4.424211
,D,14.714211
44080,2,4.423392
,D,14.713392
44090,2,4.42258
,D,14.71258
44100,2,4.421775
,D,14.711775
44110,2,4.420976
,7,9.996994
,8,9.996505
,9,8.885811
,A,9.733534
,D,14.710976
,F,18.619345
44120,2,4.420183
,D,14.710183
44130,2,4.419397
,D,14.709397
44140,2,4.418617
,D,14.708617
44150,2,4.417843
,D,14.707843
44160,2,4.417075
,D,14.707075
44170,2,4.416314
,D,14.706314
44180,2,4.415558
,D,14.705558
44190,2,4.414809
,D,14.704809
44200,2,4.414065
,D,14.704065
44210,2,4.413327
,D,14.703327
44220,2,4.412595
,D,14.702595
44230,2,4.411869
,D,14.701869
44240,2,4.411149
,D,14.701149
44250,2,4.410434
,D,14.700434
44260,2,4.409725
,D,14.699725
44270,2,4.409022
,D,14.699022
44280,2,4.408324
,D,14.698324
44290,2,4.407631
,D,14.697631
44300,2,4.406944
,D,14.696944
44310,2,4.406263
,D,14.696263
44320,2,4.405587
,D,14.695587
44330,2,4.404916
,D,14.694916
44340,2,4.396568
,D,14.686568
44350,2,4.397525
,D,14.687525
44360,2,4.396311
,D,14.686311
44370,2,4.396165
,D,14.686165
44380,2,4.39602
,D,14.68602
44390,2,4.395875
,D,14.685875
44400,2,4.395731
,D,14.685731
44410,2,4.395588
,7,9.996985
,8,9.99652
,9,8.871308
,A,9.721976
,D,14.685588
,F,18.593284
44420,2,4.395446
,D,14.685446
44430,2,4.395304
,D,14.685304
44440,2,4.395163
,D,14.685163
44450,2,4.395023
,D,14.685023
44460,2,4.394883
,D,14.684883
44470,2,4.394744
,D,14.684744
44480,2,4.394606
,D,14.684606
44490,2,4.394468
,D,14.684468
44500,2,4.394331
,D,14.684331
44510,2,4.394195
,D,14.684195
44520,2,4.39406
,D,14.68406
44530,2,4.393925
,D,14.683925
44540,2,4.39379
,D,14.68379
44550,2,4.393657
,D,14.683657
44560,2,4.393524
,D,14.683524
44570,2,4.456392
,D,14.746392
44580,2,4.45626
,D,14.74626
44590,2,4.45613
,D,14.74613
44600,2,4.455999
,D,14.745999
44610,2,4.45587
,D,14.74587
44620,2,4.455741
,D,14.745741
44630,2,4.455613
,D,14.745613
44640,2,4.455485
,D,14.745485
44650,2,4.455358
,D,14.745358
44660,2,4.455232
,D,14.745232
44670,2,4.455106
,D,14.745106
44680,2,4.45471
,D,14.74471
44690,2,4.454153
,D,14.744153
44700,2,4.4536
,D,14.7436
44710,2,4.453051
,7,9.997006
,8,9.996485
,9,8.903535
,A,9.747657
,D,14.743051
,F,18.651191
44720,2,4.452507
,D,14.742507
44730,2,4.451966
,D,14.741966
44740,2,4.451429
,D,14.741429
44750,2,4.450896
,D,14.740896
44760,2,4.450367
,D,14.740367
44770,2,4.449842
,D,14.739842
44780,2,4.449321
,D,14.739321
44790,2,4.448804
,D,14.738804
44800,2,4.44829
,D,14.73829
44810,2,4.44778
,D,14.73778
44820,2,4.447274
,D,14.737274
44830,2,4.446772
,D,14.736772
44840,2,4.446273
,D,14.736273
44850,2,4.445778
,D,14.735778
44860,2,4.445222
,D,14.735222
44870,2,4.4443
,D,14.7343
44880,2,4.443385
,D,14.733385
44890,2,4.442477
,D,14.732477
44900,1,10.289608
,2,4.441576
,D,14.731184
44910,1,10.288935
,2,4.440682
,D,14.729618
44920,1,10.288268
,2,4.439795
,D,14.728064
44930,1,10.287606
,2,4.438915
,D,14.726521
44940,1,10.286949
,2,4.438041
,D,14.724991
44950,1,10.286297
,2,4.437174
,D,14.723472
44960,1,10.28565
,2,4.436314
,D,14.721964
44970,1,10.285008
,2,4.416156
,D,14.701164
44980,1,10.28437
,2,4.467002
,D,14.751372
44990,1,10.283737
,2,4.463502
,D,14.747239
45000,1,10.283109
,2,4.459844
,D,14.742954
45010,1,10.282486
,2,4.456234
,7,9.997011
,8,9.996482
,9,8.903186
,A,9.747355
,D,14.73872
,F,18.650541
45020,1,10.281867
,2,4.452521
,D,14.734388
45030,1,10.281253
,2,4.44857
,D,14.729823
45040,1,10.280644
,2,4.444667
,D,14.725311
45050,1,10.280039
,2,4.440812
,D,14.720851
45060,1,10.279439
,2,4.437005
,D,14.716444
45070,1,10.278843
,2,4.433245
,D,14.712088
45080,1,10.278252
,2,4.42953
,D,14.707782
45090,1,10.277665
,2,4.425861
,D,14.703526
45100,1,10.277082
,2,4.422237
,D,14.69932
45110,1,10.276504
,2,4.418658
,D,14.695162
45120,1,10.27593
,2,4.415122
,D,14.691052
45130,1,10.275361
,2,4.411629
,D,14.68699
45140,1,10.274796
,2,4.408179
,D,14.682974
45150,1,10.274235
,2,4.40477
,D,14.679005
45160,1,10.273678
,2,4.401404
,D,14.675082
45170,1,10.273125
,2,4.398078
,D,14.671203
45180,1,10.272577
,2,4.394792
,D,14.667369
45190,1,10.272033
,2,4.391546
,D,14.663579
45200,1,10.271492
,2,4.388339
,D,14.659832
45210,1,10.270956
,2,4.385172
,D,14.656128
45220,1,10.270424
,2,4.382042
,D,14.652466
45230,1,10.269896
,2,4.37895
,D,14.648846
45240,1,10.269372
,2,4.375896
,D,14.645267
45250,1,10.268851
,2,4.372878
,D,14.641729
45260,1,10.268335
,2,4.369896
,D,14.638231
45270,1,10.267822
,2,4.36695
,D,14.634773
45280,1,10.267314
,2,4.36404
,D,14.631353
45290,1,10.266809
,2,4.361164
,D,14.627973
45300,1,10.266308
,2,4.358322
,D,14.62463
45310,1,10.265811
,2,4.355515
,7,9.996982
,8,9.996543
,9,8.837321
,A,9.694811
,D,14.621326
,F,18.532132
45320,1,10.265317
,2,4.352741
,D,14.618058
45330,1,10.264827
,2,4.35
,D,14.614827
45340,1,10.264341
,2,4.347292
,D,14.611633
45350,1,10.263858
,2,4.344616
,D,14.608474
45360,1,10.263379
,2,4.341971
,D,14.605351
45370,1,10.262904
,2,4.339358
,D,14.602262
45380,1,10.262432
,2,4.336776
,D,14.599209
45390,1,10.261964
,2,4.334225
,D,14.596189
45400,1,10.261499
,2,4.331703
,D,14.593203
45410,1,10.261038
,2,4.329212
,D,14.59025
45420,1,10.26058
,2,4.326749
,D,14.58733
45430,1,10.260126
,2,4.324316
,D,14.584442
45440,1,10.259675
,2,4.321911
,D,14.581586
45450,1,10.259227
,2,4.319535
,D,14.578762
45460,1,10.258783
,2,4.317186
,D,14.575969
45470,1,10.258342
,2,4.314865
,D,14.573207
45480,1,10.257905
,2,4.312571
,D,14.570475
45490,1,10.25747
,2,4.310303
,D,14.567774
45500,1,10.257039
,2,4.308062
,D,14.565102
45510,1,10.256612
,2,4.305848
,D,14.562459
45520,1,10.256187
,2,4.303658
,D,14.559846
45530,1,10.255766
,2,4.301495
,D,14.557261
45540,1,10.255347
,2,4.299356
,D,14.554704
45550,1,10.254932
,2,4.297243
,D,14.552175
45560,1,10.25452
,2,4.295153
,D,14.549674
45570,1,10.254111
,2,4.293088
,D,14.5472
45580,1,10.253706
,2,4.269484
,D,14.52319
45590,1,10.307303
,2,4.307352
,D,14.614655
45600,1,10.306903
,2,4.306433
,D,14.613336
45610,1,10.306506
,2,4.30552
,7,9.996946
,8,9.996574
,9,8.830968
,A,9.689885
,D,14.612027
,F,18.520853
45620,1,10.306112
,2,4.304614
,D,14.610727
45630,1,10.305722
,2,4.303715
,D,14.609437
45640,1,10.305334
,2,4.302823
,D,14.608156
45650,1,10.304949
,2,4.301937
,D,14.606885
45660,1,10.304567
,2,4.301057
,D,14.605624
45670,1,10.304187
,2,4.300184
,D,14.604372
45680,1,10.303811
,2,4.299318
,D,14.603129
45690,1,10.303437
,2,4.298458
,D,14.601895
45700,1,10.303067
,2,4.297604
,D,14.60067
45710,1,10.302699
,2,4.296756
,D,14.599455
45720,1,10.302333
,2,4.295915
,D,14.598248
45730,1,10.301971
,2,4.29508
,D,14.597051
45740,1,10.301611
,2,4.294251
,D,14.595862
45750,1,10.301254
,2,4.293428
,D,14.594682
45760,1,10.3009
,2,4.292612
,D,14.593511
45770,1,10.300548
,2,4.291801
,D,14.592349
45780,1,10.300199
,2,4.290996
,D,14.591195
45790,1,10.299852
,2,4.290198
,D,14.59005
45800,1,10.299508
,2,4.28385
,D,14.583359
45810,1,10.299167
,2,4.267062
,D,14.566229
45820,1,10.298828
,2,4.266454
,D,14.565283
45830,1,10.298492
,2,4.265851
,D,14.564343
45840,1,10.298158
,2,4.265252
,D,14.56341
45850,1,10.297827
,2,4.264657
,D,14.562484
45860,1,10.297498
,2,4.264066
,D,14.561565
45870,1,10.297172
,2,4.26348
,D,14.560652
45880,1,10.296848
,2,4.262898
,D,14.559746
45890,1,10.296527
,2,4.26232
,D,14.558847
45900,1,10.296208
,2,4.261746
,D,14.557954
45910,1,10.295892
,2,4.261176
,7,9.996935
,8,9.996601
,9,8.800147
,A,9.665286
,D,14.557068
,F,18.465432
45920,1,10.295577
,2,4.26061
,D,14.556188
45930,1,10.295266
,2,4.260049
,D,14.555314
45940,1,10.294956
,2,4.259491
,D,14.554447
45950,1,10.294649
,2,4.258937
,D,14.553586
45960,1,10.294344
,2,4.258388
,D,14.552732
45970,1,10.294041
,2,4.257842
,D,14.551883
45980,1,10.293741
,2,4.2573
,D,14.551041
45990,1,10.293443
,2,4.239798
,D,14.533241
46000,1,10.293147
,2,4.234764
,D,14.527911
46010,1,10.292854
,2,4.234406
,D,14.52726
46020,1,10.292562
,2,4.234051
,D,14.526613
46030,1,10.292273
,2,4.233698
,D,14.525971
46040,1,10.291986
,2,4.233348
,D,14.525334
46050,1,10.291701
,2,4.232999
,D,14.5247
46060,1,10.291418
,2,4.232653
,D,14.524072
46070,1,10.291138
,2,4.23231
,D,14.523448
46080,1,10.290859
,2,4.231969
,D,14.522828
46090,1,10.290583
,2,4.231629
,D,14.522212
46100,1,10.290308
,2,4.231293
,D,14.521601
46110,1,10.258802
,2,4.230958
,D,14.48976
46120,1,10.254
,2,4.230626
,D,14.484626
46130,2,4.230296
,D,14.484296
46140,2,4.229968
,D,14.483968
46150,2,4.208518
,D,14.462518
46160,2,4.207888
,D,14.461888
46170,2,4.207739
,D,14.461739
46180,2,4.207591
,D,14.461591
46190,2,4.207444
,D,14.461444
46200,2,4.207297
,D,14.461297
46210,2,4.207151
,8,9.996633
,9,8.746393
,A,9.622301
,D,14.461151
,F,18.368694
46220,2,4.207006
,D,14.461006
46230,2,4.206861
,D,14.460861
46240,2,4.296717
,D,14.550717
46250,2,4.296574
,D,14.550574
46260,2,4.296432
,D,14.550432
46270,2,4.29629
,D,14.55029
46280,2,4.296149
,D,14.550149
46290,2,4.296009
,D,14.550009
46300,2,4.295869
,D,14.549869
46310,2,4.29573
,D,14.54973
46320,2,4.295592
,D,14.549592
46330,2,4.295455
,D,14.549455
46340,2,4.295318
,D,14.549318
46350,2,4.295182
,D,14.549182
46360,2,4.295046
,D,14.549046
46370,2,4.294912
,D,14.548912
46380,2,4.294777
,D,14.548777
46390,2,4.294644
,D,14.548644
46400,2,4.294511
,D,14.548511
46410,2,4.294379
,D,14.548379
46420,2,4.294248
,D,14.548248
46430,2,4.294117
,D,14.548117
46440,2,4.293987
,D,14.547987
46450,2,4.293857
,D,14.547857
46460,2,4.293728
,D,14.547728
46470,2,4.2936
,D,14.5476
46480,2,4.293473
,D,14.547473
46490,2,4.293346
,D,14.547346
46500,2,4.293219
,D,14.547219
46510,2,4.293094
,7,9.996965
,8,9.996582
,9,8.794236
,A,9.66043
,D,14.547094
,F,18.454666
46520,2,4.292969
,D,14.546969
46530,2,4.292844
,D,14.546844
46540,2,4.29272
,D,14.54672
46550,2,4.292597
,D,14.546597
46560,2,4.292475
,D,14.546475
46570,2,4.292353
,D,14.546353
46580,2,4.292231
,D,14.546231
46590,2,4.292111
,D,14.546111
46600,2,4.29199
,D,14.54599
46610,2,4.291871
,D,14.545871
46620,2,4.291711
,D,14.545711
46630,2,4.2912
,D,14.5452
46640,2,4.290691
,D,14.544691
46650,2,4.290185
,D,14.544185
46660,2,4.289682
,D,14.543682
46670,2,4.289182
,D,14.543182
46680,2,4.288686
,D,14.542686
46690,2,4.288192
,D,14.542192
46700,2,4.287701
,D,14.541701
46710,2,4.287213
,D,14.541213
46720,2,4.286728
,D,14.540728
46730,2,4.286246
,D,14.540246
46740,2,4.285766
,D,14.539766
46750,2,4.28529
,D,14.53929
46760,2,4.284816
,D,14.538816
46770,2,4.284346
,D,14.538346
46780,2,4.283878
,D,14.537878
46790,2,4.283412
,D,14.537412
46800,2,4.28295
,D,14.53695
46810,2,4.261092
,7,9.996961
,8,9.996588
,9,8.788518
,A,9.655872
,D,14.515092
,F,18.44439
46820,2,4.26054
,D,14.51454
46830,2,4.260193
,D,14.514193
46840,2,4.259848
,D,14.513848
46850,2,4.259505
,D,14.513505
46860,2,4.259164
,D,14.513164
46870,2,4.258826
,D,14.512826
46880,2,4.258489
,D,14.512489
46890,2,4.258155
,D,14.512155
46900,2,4.257823
,D,14.511823
46910,2,4.257493
,D,14.511493
46920,2,4.257165
,D,14.511165
46930,2,4.256839
,D,14.510839
46940,2,4.256515
,D,14.510515
46950,2,4.256193
,D,14.510193
46960,2,4.255873
,D,14.509873
46970,2,4.255555
,D,14.509555
46980,2,4.255239
,D,14.509239
46990,2,4.254833
,D,14.508833
47000,2,4.434252
,D,14.688252
47010,2,4.433675
,D,14.687675
47020,2,4.433101
,D,14.687101
47030,2,4.43253
,D,14.68653
47040,2,4.431962
,D,14.685962
47050,2,4.431398
,D,14.685398
47060,2,4.430837
,D,14.684837
47070,2,4.430279
,D,14.684279
47080,2,4.429724
,D,14.683724
47090,2,4.429172
,D,14.683172
47100,2,4.428623
,D,14.682623
47110,2,4.428078
,7,9.997013
,8,9.9965
,9,8.869635
,A,9.720521
,D,14.682078
,F,18.590156
47120,2,4.427535
,D,14.681535
47130,2,4.426996
,D,14.680996
47140,2,4.42646
,D,14.68046
47150,2,4.425927
,D,14.679927
47160,2,4.425396
,D,14.679396
47170,2,4.424869
,D,14.678869
47180,2,4.424345
,D,14.678345
47190,2,4.423823
,D,14.677823
47200,2,4.423305
,D,14.677305
47210,2,4.42279
,D,14.67679
47220,2,4.422214
,D,14.676214
47230,2,4.42127
,D,14.67527
47240,2,4.420332
,D,14.674332
47250,2,4.419401
,D,14.673401
47260,2,4.418477
,D,14.672477
47270,2,4.417558
,D,14.671558
47280,2,4.416646
,D,14.670646
47290,2,4.415739
,D,14.669739
47300,2,4.414839
,D,14.668839
47310,2,4.413945
,D,14.667945
47320,2,4.413057
,D,14.667057
47330,2,4.412175
,D,14.666175
47340,2,4.411299
,D,14.665299
47350,2,4.410429
,D,14.664429
47360,2,4.409565
,D,14.663565
47370,2,4.408706
,D,14.662706
47380,2,4.407854
,D,14.661854
47390,2,4.407007
,D,14.661007
47400,2,4.406165
,D,14.660165
47410,2,4.40533
,7,9.997005
